name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,n_values,foreground_fraction,border_touch_fraction,per_class_1,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity
s1_z10880_y2560_x2560,True,True,"[300, 300, 300]",,uint8,LZW,1004955,,"[300, 300, 300]",,uint8,LZW,29093580,,"[300, 300, 300]",uint8,"[0, 1]",0.8658076296296296,0.13419237037037038,2,0.13419237037037038,0.020572456236127572,"{'fraction': 0.13419237037037038, 'border_touch_fraction': 0.020572456236127572, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.4433000087738037, 'saturated': 0.0}, 'components': {'n_components': 14, 'n_components_ge_min_size': 14, 'largest_component_fraction': 0.1428380594580362, 'fragment_fraction': 0.0, 'median_planarity': 0.013786299624963123, 'worst_planarity': 0.05643737036718277}}",1,0.13419237037037038,4.0,6.0,14,0.0,0.05643737036718277
s1_z10880_y2880_x2560,True,True,"[300, 300, 300]",,uint8,LZW,1280368,,"[300, 300, 300]",,uint8,LZW,30677941,,"[300, 300, 300]",uint8,"[0, 1]",0.8409778518518518,0.15902214814814813,2,0.15902214814814813,0.020985429935452736,"{'fraction': 0.15902214814814813, 'border_touch_fraction': 0.020985429935452736, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.584660053253174, 'saturated': 0.0}, 'components': {'n_components': 20, 'n_components_ge_min_size': 19, 'largest_component_fraction': 0.11773622029822074, 'fragment_fraction': 7.918766498400642e-06, 'median_planarity': 0.005431833763546723, 'worst_planarity': 0.016827033580380655}}",1,0.15902214814814813,4.0,6.0,20,7.918766498400642e-06,0.016827033580380655
s1_z10880_y2880_x2880,True,True,"[300, 300, 300]",,uint8,LZW,623522,,"[300, 300, 300]",,uint8,LZW,27814715,,"[300, 300, 300]",uint8,"[0, 1]",0.8615919259259259,0.13840807407407407,2,0.13840807407407407,0.02102478500237355,"{'fraction': 0.13840807407407407, 'border_touch_fraction': 0.02102478500237355, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.2362499237060547, 'saturated': 0.0}, 'components': {'n_components': 16, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.10528421324168094, 'fragment_fraction': 0.0, 'median_planarity': 0.0056079300583510225, 'worst_planarity': 0.018482640150120383}}",1,0.13840807407407407,4.0,6.0,16,0.0,0.018482640150120383
s1_z10880_y2880_x3200,True,True,"[300, 300, 300]",,uint8,LZW,1166133,,"[300, 300, 300]",,uint8,LZW,29766005,,"[300, 300, 300]",uint8,"[0, 1]",0.8102407407407407,0.18975925925925927,2,0.18975925925925927,0.019979896555089294,"{'fraction': 0.18975925925925927, 'border_touch_fraction': 0.019979896555089294, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.6402199268341064, 'saturated': 0.0}, 'components': {'n_components': 21, 'n_components_ge_min_size': 21, 'largest_component_fraction': 0.0894019713086757, 'fragment_fraction': 0.0, 'median_planarity': 0.0025881440577379755, 'worst_planarity': 0.005268642909874739}}",1,0.18975925925925927,4.0,6.0,21,0.0,0.005268642909874739
s1_z10880_y3200_x3520,True,True,"[300, 300, 300]",,uint8,LZW,1397907,,"[300, 300, 300]",,uint8,LZW,30562964,,"[300, 300, 300]",uint8,"[0, 1]",0.8084307777777778,0.19156922222222222,2,0.19156922222222222,0.0198904989183873,"{'fraction': 0.19156922222222222, 'border_touch_fraction': 0.0198904989183873, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.7881500720977783, 'saturated': 0.0}, 'components': {'n_components': 21, 'n_components_ge_min_size': 21, 'largest_component_fraction': 0.09181982182632369, 'fragment_fraction': 0.0, 'median_planarity': 0.0029181404537101533, 'worst_planarity': 0.006347231295169313}}",1,0.19156922222222222,4.0,6.0,21,0.0,0.006347231295169313
s1_z10880_y3520_x3520,True,True,"[300, 300, 300]",,uint8,LZW,1294533,,"[300, 300, 300]",,uint8,LZW,29456082,,"[300, 300, 300]",uint8,"[0, 1]",0.8618301851851852,0.13816981481481483,2,0.13816981481481483,0.02137761235838347,"{'fraction': 0.13816981481481483, 'border_touch_fraction': 0.02137761235838347, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.223259925842285, 'saturated': 0.0}, 'components': {'n_components': 15, 'n_components_ge_min_size': 15, 'largest_component_fraction': 0.10376147440682895, 'fragment_fraction': 0.0, 'median_planarity': 0.00480785877293228, 'worst_planarity': 0.01523944250558033}}",1,0.13816981481481483,4.0,6.0,15,0.0,0.01523944250558033
s1_z10880_y3520_x3840,True,True,"[300, 300, 300]",,uint8,LZW,1339083,,"[300, 300, 300]",,uint8,LZW,29203364,,"[300, 300, 300]",uint8,"[0, 1]",0.8540515185185186,0.14594848148148148,2,0.14594848148148148,0.019032083619562358,"{'fraction': 0.14594848148148148, 'border_touch_fraction': 0.019032083619562358, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.2124199867248535, 'saturated': 0.0}, 'components': {'n_components': 16, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.10285922810408239, 'fragment_fraction': 0.0, 'median_planarity': 0.004325099429400103, 'worst_planarity': 0.015757250388543524}}",1,0.14594848148148148,4.0,6.0,16,0.0,0.015757250388543524
s1_z10880_y3840_x2240,True,True,"[300, 300, 300]",,uint8,LZW,1761537,,"[300, 300, 300]",,uint8,LZW,32102613,,"[300, 300, 300]",uint8,"[0, 1]",0.7826658888888889,0.21733411111111112,2,0.21733411111111112,0.02025623289350873,"{'fraction': 0.21733411111111112, 'border_touch_fraction': 0.02025623289350873, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.1618900299072266, 'saturated': 0.0}, 'components': {'n_components': 35, 'n_components_ge_min_size': 27, 'largest_component_fraction': 0.06766386827859, 'fragment_fraction': 1.0054497078316522e-05, 'median_planarity': 0.0070548814414026694, 'worst_planarity': 0.037814913680276875}}",1,0.21733411111111112,4.0,6.0,35,1.0054497078316522e-05,0.037814913680276875
s1_z10880_y3840_x3520,True,True,"[300, 300, 300]",,uint8,LZW,1280258,,"[300, 300, 300]",,uint8,LZW,30021283,,"[300, 300, 300]",uint8,"[0, 1]",0.8676788518518519,0.13232114814814816,2,0.13232114814814816,0.02182792650092886,"{'fraction': 0.13232114814814816, 'border_touch_fraction': 0.02182792650092886, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.233750104904175, 'saturated': 0.0}, 'components': {'n_components': 17, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.1086010998493844, 'fragment_fraction': 8.39707882421863e-07, 'median_planarity': 0.006209206991612289, 'worst_planarity': 0.014940867941448442}}",1,0.13232114814814816,4.0,6.0,17,8.39707882421863e-07,0.014940867941448442
s1_z10880_y3840_x3840,True,True,"[300, 300, 300]",,uint8,LZW,1425177,,"[300, 300, 300]",,uint8,LZW,29951843,,"[300, 300, 300]",uint8,"[0, 1]",0.840431925925926,0.15956807407407408,2,0.15956807407407408,0.01947641990948714,"{'fraction': 0.15956807407407408, 'border_touch_fraction': 0.01947641990948714, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.252840042114258, 'saturated': 0.0}, 'components': {'n_components': 17, 'n_components_ge_min_size': 17, 'largest_component_fraction': 0.09202759857745609, 'fragment_fraction': 0.0, 'median_planarity': 0.011233474629058235, 'worst_planarity': 0.024480243890520167}}",1,0.15956807407407408,4.0,6.0,17,0.0,0.024480243890520167
s1_z10880_y4480_x3200,True,True,"[300, 300, 300]",,uint8,LZW,1051847,,"[300, 300, 300]",,uint8,LZW,28976651,,"[300, 300, 300]",uint8,"[0, 1]",0.8594885925925926,0.14051140740740742,2,0.14051140740740742,0.019720818765736167,"{'fraction': 0.14051140740740742, 'border_touch_fraction': 0.019720818765736167, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.598750114440918, 'saturated': 0.0}, 'components': {'n_components': 16, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.13104695862310375, 'fragment_fraction': 0.0, 'median_planarity': 0.01465222234862854, 'worst_planarity': 0.03526728160188514}}",1,0.14051140740740742,4.0,6.0,16,0.0,0.03526728160188514
s1_z11200_y2880_x2560,True,True,"[300, 300, 300]",,uint8,LZW,1032522,,"[300, 300, 300]",,uint8,LZW,29644162,,"[300, 300, 300]",uint8,"[0, 1]",0.8647101851851852,0.1352898148148148,2,0.1352898148148148,0.02205936501201125,"{'fraction': 0.1352898148148148, 'border_touch_fraction': 0.02205936501201125, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.490259885787964, 'saturated': 0.0}, 'components': {'n_components': 17, 'n_components_ge_min_size': 17, 'largest_component_fraction': 0.1350322011046245, 'fragment_fraction': 0.0, 'median_planarity': 0.007054286677676262, 'worst_planarity': 0.07078854549306031}}",1,0.1352898148148148,4.0,6.0,17,0.0,0.07078854549306031
s1_z11200_y2880_x2880,True,True,"[300, 300, 300]",,uint8,LZW,869787,,"[300, 300, 300]",,uint8,LZW,28311453,,"[300, 300, 300]",uint8,"[0, 1]",0.837558925925926,0.16244107407407407,2,0.16244107407407407,0.019685770954208124,"{'fraction': 0.16244107407407407, 'border_touch_fraction': 0.019685770954208124, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.3032000064849854, 'saturated': 0.0}, 'components': {'n_components': 17, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.09217382303189602, 'fragment_fraction': 4.560058131621062e-07, 'median_planarity': 0.005018587620714731, 'worst_planarity': 0.012206431152331576}}",1,0.16244107407407407,4.0,6.0,17,4.560058131621062e-07,0.012206431152331576
s1_z11200_y3200_x2240,True,True,"[300, 300, 300]",,uint8,LZW,1499714,,"[300, 300, 300]",,uint8,LZW,31827140,,"[300, 300, 300]",uint8,"[0, 1]",0.8179166666666666,0.18208333333333335,2,0.18208333333333335,0.02017350622934147,"{'fraction': 0.18208333333333335, 'border_touch_fraction': 0.02017350622934147, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.375890016555786, 'saturated': 0.0}, 'components': {'n_components': 18, 'n_components_ge_min_size': 18, 'largest_component_fraction': 0.14584347826086957, 'fragment_fraction': 0.0, 'median_planarity': 0.006566377308113807, 'worst_planarity': 0.017822798269619685}}",1,0.18208333333333335,4.0,6.0,18,0.0,0.017822798269619685
s1_z11200_y3200_x2560,True,True,"[300, 300, 300]",,uint8,LZW,1295161,,"[300, 300, 300]",,uint8,LZW,30970408,,"[300, 300, 300]",uint8,"[0, 1]",0.839802925925926,0.16019707407407408,2,0.16019707407407408,0.020000827684234303,"{'fraction': 0.16019707407407408, 'border_touch_fraction': 0.020000827684234303, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.599720001220703, 'saturated': 0.0}, 'components': {'n_components': 18, 'n_components_ge_min_size': 17, 'largest_component_fraction': 0.11758526130199354, 'fragment_fraction': 7.398294831759308e-06, 'median_planarity': 0.005169846601491188, 'worst_planarity': 0.016285567008025935}}",1,0.16019707407407408,4.0,6.0,18,7.398294831759308e-06,0.016285567008025935
s1_z11200_y3200_x3520,True,True,"[300, 300, 300]",,uint8,LZW,1468703,,"[300, 300, 300]",,uint8,LZW,29810138,,"[300, 300, 300]",uint8,"[0, 1]",0.7924385555555555,0.20756144444444444,2,0.20756144444444444,0.01925141667108303,"{'fraction': 0.20756144444444444, 'border_touch_fraction': 0.01925141667108303, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.8274900913238525, 'saturated': 0.0}, 'components': {'n_components': 26, 'n_components_ge_min_size': 23, 'largest_component_fraction': 0.16484632216894632, 'fragment_fraction': 2.855022493116273e-06, 'median_planarity': 0.010347902339998397, 'worst_planarity': 0.02524724536721209}}",1,0.20756144444444444,4.0,6.0,26,2.855022493116273e-06,0.02524724536721209
s1_z11200_y3520_x3520,True,True,"[300, 300, 300]",,uint8,LZW,1406950,,"[300, 300, 300]",,uint8,LZW,29651860,,"[300, 300, 300]",uint8,"[0, 1]",0.8366562962962963,0.1633437037037037,2,0.1633437037037037,0.01936022202671939,"{'fraction': 0.1633437037037037, 'border_touch_fraction': 0.01936022202671939, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.4060399532318115, 'saturated': 0.0}, 'components': {'n_components': 18, 'n_components_ge_min_size': 18, 'largest_component_fraction': 0.0952245662406922, 'fragment_fraction': 0.0, 'median_planarity': 0.006885917490050263, 'worst_planarity': 0.06437798435825186}}",1,0.1633437037037037,4.0,6.0,18,0.0,0.06437798435825186
s1_z11200_y3520_x3840,True,True,"[300, 300, 300]",,uint8,LZW,1296814,,"[300, 300, 300]",,uint8,LZW,29220203,,"[300, 300, 300]",uint8,"[0, 1]",0.8604277777777778,0.1395722222222222,2,0.1395722222222222,0.022866165134206373,"{'fraction': 0.1395722222222222, 'border_touch_fraction': 0.022866165134206373, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.3825900554656982, 'saturated': 0.0}, 'components': {'n_components': 19, 'n_components_ge_min_size': 19, 'largest_component_fraction': 0.11195451710915628, 'fragment_fraction': 0.0, 'median_planarity': 0.007179974885911173, 'worst_planarity': 0.026516756460053702}}",1,0.1395722222222222,4.0,6.0,19,0.0,0.026516756460053702
s1_z11200_y3840_x3520,True,True,"[300, 300, 300]",,uint8,LZW,1214197,,"[300, 300, 300]",,uint8,LZW,29483970,,"[300, 300, 300]",uint8,"[0, 1]",0.8748532592592593,0.12514674074074075,2,0.12514674074074075,0.021240842601958826,"{'fraction': 0.12514674074074075, 'border_touch_fraction': 0.021240842601958826, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.3077099323272705, 'saturated': 0.0}, 'components': {'n_components': 17, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.11605131990238422, 'fragment_fraction': 2.959488742400773e-07, 'median_planarity': 0.005694405473864992, 'worst_planarity': 0.012387306789249854}}",1,0.12514674074074075,4.0,6.0,17,2.959488742400773e-07,0.012387306789249854
s1_z11200_y3840_x3840,True,True,"[300, 300, 300]",,uint8,LZW,1439957,,"[300, 300, 300]",,uint8,LZW,30177222,,"[300, 300, 300]",uint8,"[0, 1]",0.8334189259259259,0.16658107407407408,2,0.16658107407407408,0.019208975987445996,"{'fraction': 0.16658107407407408, 'border_touch_fraction': 0.019208975987445996, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.25068998336792, 'saturated': 0.0}, 'components': {'n_components': 16, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.0913349055481604, 'fragment_fraction': 0.0, 'median_planarity': 0.008515858787032824, 'worst_planarity': 0.022526686100781092}}",1,0.16658107407407408,4.0,6.0,16,0.0,0.022526686100781092
s1_z11200_y4480_x2880,True,True,"[300, 300, 300]",,uint8,LZW,824826,,"[300, 300, 300]",,uint8,LZW,28886023,,"[300, 300, 300]",uint8,"[0, 1]",0.8705406296296296,0.12945937037037036,2,0.12945937037037036,0.020042610251235694,"{'fraction': 0.12945937037037036, 'border_touch_fraction': 0.020042610251235694, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.544140100479126, 'saturated': 0.0}, 'components': {'n_components': 17, 'n_components_ge_min_size': 17, 'largest_component_fraction': 0.13806362242064793, 'fragment_fraction': 0.0, 'median_planarity': 0.02635420425517984, 'worst_planarity': 0.04877568325784276}}",1,0.12945937037037036,4.0,6.0,17,0.0,0.04877568325784276
s1_z11200_y4480_x3200,True,True,"[300, 300, 300]",,uint8,LZW,1141505,,"[300, 300, 300]",,uint8,LZW,29210510,,"[300, 300, 300]",uint8,"[0, 1]",0.8530978888888889,0.14690211111111112,2,0.14690211111111112,0.019009887410538183,"{'fraction': 0.14690211111111112, 'border_touch_fraction': 0.019009887410538183, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.719360113143921, 'saturated': 0.0}, 'components': {'n_components': 16, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.13327973251021025, 'fragment_fraction': 0.0, 'median_planarity': 0.019667867580719638, 'worst_planarity': 0.0476627302582565}}",1,0.14690211111111112,4.0,6.0,16,0.0,0.0476627302582565
s1_z11200_y4800_x2560,True,True,"[300, 300, 300]",,uint8,LZW,1106082,,"[300, 300, 300]",,uint8,LZW,29530631,,"[300, 300, 300]",uint8,"[0, 1]",0.8558494074074074,0.14415059259259258,2,0.14415059259259258,0.02011862080447762,"{'fraction': 0.14415059259259258, 'border_touch_fraction': 0.02011862080447762, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.657170057296753, 'saturated': 0.0}, 'components': {'n_components': 18, 'n_components_ge_min_size': 18, 'largest_component_fraction': 0.1277082659954893, 'fragment_fraction': 0.0, 'median_planarity': 0.011827670679402871, 'worst_planarity': 0.05602471851678405}}",1,0.14415059259259258,4.0,6.0,18,0.0,0.05602471851678405
s1_z11200_y4800_x2880,True,True,"[300, 300, 300]",,uint8,LZW,496288,,"[300, 300, 300]",,uint8,LZW,26119605,,"[300, 300, 300]",uint8,"[0, 1]",0.8852288518518519,0.11477114814814815,2,0.11477114814814815,0.023701917600274427,"{'fraction': 0.11477114814814815, 'border_touch_fraction': 0.023701917600274427, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.3468899726867676, 'saturated': 0.0}, 'components': {'n_components': 15, 'n_components_ge_min_size': 14, 'largest_component_fraction': 0.13580681168741274, 'fragment_fraction': 1.1294618178978392e-05, 'median_planarity': 0.01022330324452619, 'worst_planarity': 0.03429441639964497}}",1,0.11477114814814815,4.0,6.0,15,1.1294618178978392e-05,0.03429441639964497
s1_z11200_y4800_x3200,True,True,"[300, 300, 300]",,uint8,LZW,958251,,"[300, 300, 300]",,uint8,LZW,27720998,,"[300, 300, 300]",uint8,"[0, 1]",0.8753406666666667,0.12465933333333333,2,0.12465933333333333,0.020210042064268782,"{'fraction': 0.12465933333333333, 'border_touch_fraction': 0.020210042064268782, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 12.0, 'mean': 3.620919942855835, 'saturated': 0.0}, 'components': {'n_components': 16, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.14585320229769902, 'fragment_fraction': 0.0, 'median_planarity': 0.014506709113592368, 'worst_planarity': 0.028416794164365808}}",1,0.12465933333333333,4.0,6.0,16,0.0,0.028416794164365808
s1_z11200_y5120_x3200,True,True,"[300, 300, 300]",,uint8,LZW,842466,,"[300, 300, 300]",,uint8,LZW,26888027,,"[300, 300, 300]",uint8,"[0, 1]",0.8937083703703703,0.10629162962962962,2,0.10629162962962962,0.020412394411740725,"{'fraction': 0.10629162962962962, 'border_touch_fraction': 0.020412394411740725, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.544140100479126, 'saturated': 0.0}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.18085184227600237, 'fragment_fraction': 0.0, 'median_planarity': 0.007185031875434806, 'worst_planarity': 0.04080771265806562}}",1,0.10629162962962962,4.0,6.0,11,0.0,0.04080771265806562
s1_z11520_y3200_x2240,True,True,"[300, 300, 300]",,uint8,LZW,1344903,,"[300, 300, 300]",,uint8,LZW,30208429,,"[300, 300, 300]",uint8,"[0, 1]",0.8537902962962963,0.1462097037037037,2,0.1462097037037037,0.02214500633539548,"{'fraction': 0.1462097037037037, 'border_touch_fraction': 0.02214500633539548, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.3249199390411377, 'saturated': 0.0}, 'components': {'n_components': 19, 'n_components_ge_min_size': 18, 'largest_component_fraction': 0.10559110683741414, 'fragment_fraction': 1.1399152207053187e-05, 'median_planarity': 0.003769567905850621, 'worst_planarity': 0.007473619828597919}}",1,0.1462097037037037,4.0,6.0,19,1.1399152207053187e-05,0.007473619828597919
s1_z11520_y3200_x2560,True,True,"[300, 300, 300]",,uint8,LZW,1162564,,"[300, 300, 300]",,uint8,LZW,30200571,,"[300, 300, 300]",uint8,"[0, 1]",0.8431295185185185,0.15687048148148147,2,0.15687048148148147,0.01849012974374,"{'fraction': 0.15687048148148147, 'border_touch_fraction': 0.01849012974374, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.6418299674987793, 'saturated': 0.0}, 'components': {'n_components': 18, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.1198282706918163, 'fragment_fraction': 1.4165968008994445e-06, 'median_planarity': 0.013201669246156407, 'worst_planarity': 0.045262086688138164}}",1,0.15687048148148147,4.0,6.0,18,1.4165968008994445e-06,0.045262086688138164
