name,surface_class,orient_class,surface_voxels,surface_fraction,hf_energy,hf_energy_norm,dynamic_range,intensity_p50,n_samples,polarity,oriented,search_radius,noise_sigma,global_peak_offset,global_peak_offset_raw,global_peak_ci95,global_peak_ci95_width,global_offset_reliable,global_profile_contrast,global_profile_snr,n_cells,n_cells_considered,cell_frac_unresolved,cell_frac_low_snr,cell_size,neighbour_ridge_pos,neighbour_ridge_neg,winding_spacing,dominant_ridge_at,recommended_radius,cell_offset_median,cell_offset_mean,cell_abs_offset_median,cell_abs_offset_p90,cell_frac_ge_1vx,cell_frac_ge_2vx,cell_offset_worst,cell_snr_median,cell_voxels_median,naive_mean_signed_offset,naive_median_abs_offset,naive_frac_offset_ge_1vx,naive_median_prominence_snr,naive_frac_flat_support,overlay_png,drift_png
sample_00047,1,2,998973,0.030486236572265624,10.584551811218262,0.0637623593211174,166.0,52.0,34909,bright,False,9.925,3.6429357528686523,1.7591543197631836,1.7591543197631836,"[1.6858016729354859, 1.8492322444915772]",0.1634305715560913,True,49.69831085205078,13.642379175343825,65,65,0.0,0.0,64,20.0,-16.5,16.5,2.5,9.925,1.658024787902832,1.8673099224384015,1.724405288696289,4.544968032836914,0.6923076923076923,0.4,6.964968681335449,375.3332329878199,451.0,-0.38110468331115205,1.9549159184098244,0.716547016594092,25.394519805908203,0.006625,,
sample_00048,1,2,2109612,0.0643802490234375,15.539501190185547,0.08779378980398178,177.0,55.0,38178,bright,False,7.625,6.593461990356445,1.7009658813476562,1.7009658813476562,"[1.6556664943695067, 1.7494220495224]",0.09375555515289324,True,40.33250427246094,6.117045086701189,67,67,0.0,0.0,64,21.0,-12.5,12.5,2.0,7.625,1.6422042846679688,1.6552783695619497,1.6778945922851562,3.713456344604492,0.7014925373134329,0.373134328358209,6.162949562072754,181.35329717132845,512.0,0.8604965192021407,2.058797851204872,0.7405476268509966,14.717573165893555,0.027925,,
sample_00049,1,2,1827926,0.05578387451171875,16.67205047607422,0.09366320818662643,178.0,58.0,38205,bright,False,8.125,7.818138122558594,2.010807991027832,2.010807991027832,"[1.947797918319702, 2.069711375236511]",0.121913456916809,True,36.864959716796875,4.715311898932313,74,74,0.0,0.0,64,28.5,-12.5,12.5,2.5,8.125,2.0138654708862305,1.9874540341866982,2.120826244354248,4.069104003906251,0.7702702702702703,0.527027027027027,6.266374588012695,145.81006980114114,483.5,0.8618827439117789,2.2207120321691036,0.7647348496506725,11.915838241577148,0.03905,,
sample_00050,1,2,3095502,0.09446722412109375,15.532624244689941,0.08875785022974014,175.0,57.0,38054,bright,False,8.3,7.079931735992432,1.7504949569702148,1.7504949569702148,"[1.7056768178939818, 1.7988611459732056]",0.09318432807922372,True,43.98164367675781,6.212156460939757,96,96,0.0,0.0,64,14.0,-15.0,14.0,2.0,8.3,1.7294869422912598,1.5826136618852615,1.7473888397216797,2.8874869346618652,0.75,0.4270833333333333,4.313760757446289,131.64061331545574,333.5,0.828584633066337,1.9805305255576968,0.7326001031105001,13.120656967163086,0.028825,,
sample_00051,1,2,2649283,0.08084970092773437,15.138795852661133,0.08750749379396439,173.0,55.0,37740,bright,False,10.6,6.627633571624756,1.7561979293823242,1.7561979293823242,"[1.7017516136169433, 1.8052795648574829]",0.1035279512405396,True,42.40678024291992,6.398479907591505,94,94,0.0,0.0,64,19.0,-18.0,18.0,2.5,10.6,1.5038323402404785,1.520149312120803,1.5659503936767578,3.0132865905761723,0.6595744680851063,0.44680851063829785,4.751680374145508,147.83915959110098,345.0,0.8130866542256641,1.999656636180589,0.7304764348644256,13.958126068115234,0.0213,,
sample_00052,1,2,2578859,0.07870053100585937,15.04393196105957,0.08645937591791153,174.0,54.0,37979,bright,False,9.25,6.239270210266113,2.08927059173584,2.08927059173584,"[2.0420538187026978, 2.1410139560699464]",0.09896013736724862,True,52.105567932128906,8.351227976373623,96,96,0.0,0.0,64,17.5,-15.0,15.0,2.5,9.25,1.8574347496032715,1.7782979557911556,1.8574347496032715,3.3151416778564453,0.7708333333333334,0.4479166666666667,4.602786064147949,181.39284804826713,358.0,1.1096720470953327,2.0410223323851824,0.7440045571062376,15.531469345092773,0.01335,,
sample_00053,1,2,2779689,0.08482937622070312,15.538917541503906,0.08779049664735794,177.0,54.0,37244,bright,False,10.375,6.4866790771484375,0.7061080932617188,0.7061080932617188,"[0.6558086633682251, 0.7620785236358643]",0.10626986026763918,True,37.13664245605469,5.725062395468478,96,96,0.0,0.0,64,19.5,-17.5,17.5,2.5,10.375,0.6927242279052734,0.5575928042332331,1.6189565658569336,3.3922269344329834,0.6770833333333334,0.4270833333333333,5.23037052154541,171.02315678992085,334.5,-0.404540146048087,1.927777774631977,0.7218287186091435,15.37802791595459,0.01115,,
sample_00054,1,2,1916081,0.05847415161132812,14.092567443847656,0.08099176734685898,174.0,55.0,35584,bright,False,12.950000000000001,6.022185802459717,3.086277961730957,3.086277961730957,"[3.017559027671814, 3.1496557712554933]",0.1320967435836793,True,51.38173294067383,8.532073673264506,80,81,0.012345679012345678,0.0,64,27.0,-21.0,21.0,3.5,12.950000000000001,3.2762088775634766,3.115838360786438,3.2762088775634766,5.020541763305667,0.95,0.7625,7.1349687576293945,218.00488877818458,413.5,1.416486757025647,2.3438686579465866,0.7704268198998249,15.164566040039062,0.02045,,
sample_00055,1,2,2096047,0.06396627807617188,12.423190116882324,0.07483849674463272,166.0,69.0,36909,bright,False,11.15,5.914974212646484,3.1294050216674805,3.1294050216674805,"[3.080060076713562, 3.180387496948242]",0.10032742023468,True,34.528404235839844,5.837456427454331,69,69,0.0,0.0,64,17.0,-18.0,17.0,3.5,11.15,3.12545108795166,2.9169936940289927,3.12545108795166,4.583792686462402,0.8985507246376812,0.8260869565217391,9.461769104003906,164.99870312254217,522.0,1.4005623855407054,2.6376762613654137,0.8138191367142623,12.996492385864258,0.044675,,
sample_00056,1,2,2490364,0.0759998779296875,17.99718475341797,0.10284105688333511,175.0,73.0,37570,bright,False,11.05,9.57207202911377,2.1321449279785156,2.1321449279785156,"[2.0685298681259154, 2.1991126775741576]",0.1305828094482422,True,34.949737548828125,3.651219656781453,81,81,0.0,0.0,64,20.5,-19.0,19.0,2.5,11.05,2.154940605163574,1.9593070583578982,2.178201675415039,3.5191659927368164,0.7407407407407407,0.5555555555555556,6.420565605163574,104.6442147288115,429.0,0.8113171219345052,2.1515656895935535,0.7572766910205043,8.954889297485352,0.061,,
sample_00057,1,2,1900082,0.05798590087890625,18.24806022644043,0.10137811303138733,180.0,59.0,35751,bright,False,10.15,9.20067310333252,2.121065139770508,2.121065139770508,"[2.0682217597961428, 2.197518539428711]",0.12929677963256836,True,45.95494079589844,4.994736828466754,74,74,0.0,0.0,64,17.0,-21.0,17.0,2.5,10.15,2.220625400543213,2.354277211266595,2.220625400543213,3.9874406814575196,0.7837837837837838,0.527027027027027,8.06776237487793,126.91366037660961,463.0,1.0473223152440136,2.087896518409252,0.74187068789846,10.378633499145508,0.026775,,
sample_00058,1,2,1991883,0.060787445068359376,17.0211124420166,0.09616447985172272,177.0,53.0,36674,bright,False,9.425,7.427469730377197,1.477400779724121,1.477400779724121,"[1.424343514442444, 1.5316748857498168]",0.10733137130737291,True,47.33271408081055,6.372656611069998,76,76,0.0,0.0,64,20.0,-16.5,16.5,2.0,9.425,1.3447637557983398,1.3637144753807469,1.3619318008422852,2.6568045616149902,0.6842105263157895,0.2894736842105263,3.952815055847168,143.44199346830027,469.0,0.9094239439869415,1.8859319239854813,0.7142617684034083,13.607903480529785,0.01235,,
sample_00059,1,2,1448731,0.044211761474609375,12.585049629211426,0.07535957545042038,167.0,70.0,36648,bright,False,10.2,5.844153881072998,2.266360282897949,2.266360282897949,"[2.2204036951065063, 2.3166545152664186]",0.09625082015991238,True,38.417144775390625,6.573602536341354,61,61,0.0,0.0,64,17.0,-16.0,16.0,3.0,10.2,2.5161895751953125,2.4521004489210787,2.5217504501342773,6.013083457946777,0.8688524590163934,0.6557377049180327,8.146899223327637,188.3295232195653,545.0,-1.2807564867675552,2.240821700077504,0.7628506872528714,13.62753677368164,0.040725,,
sample_00060,1,2,815058,0.02487359619140625,18.277231216430664,0.10097917914390564,181.0,65.0,36657,bright,False,10.475000000000001,9.574777603149414,2.265658378601074,2.265658378601074,"[2.184794235229492, 2.3388530254364013]",0.15405879020690927,True,48.65890884399414,5.081988413808051,44,44,0.0,0.0,64,16.5,-15.5,15.5,3.5,10.475000000000001,2.3381967544555664,2.5833785317160864,2.3381967544555664,4.697640514373779,0.7954545454545454,0.5681818181818182,9.0311279296875,176.65805241446452,828.0,0.5321372225481061,2.035074895247817,0.736158518947064,10.147077560424805,0.022625,,
sample_00061,1,2,1915066,0.05844317626953125,17.493896484375,0.0966513603925705,181.0,55.0,36210,bright,False,11.225,7.87296724319458,1.6965713500976562,1.6965713500976562,"[1.6563059568405152, 1.7320510864257812]",0.07574512958526602,True,57.03498840332031,7.24440819344467,75,75,0.0,0.0,64,23.5,-20.5,20.5,2.0,11.225,1.7760181427001953,1.885287373860677,1.7760181427001953,2.786898994445801,0.8933333333333333,0.38666666666666666,5.240390777587891,167.45991677494,463.0,-1.2935610205169776,1.9137340411543846,0.7207912457912458,12.835895538330078,0.0223,,
sample_00062,1,2,3708058,0.11316094970703125,18.607473373413086,0.10337485373020172,180.0,54.0,37293,bright,False,9.475000000000001,9.015268325805664,1.9967660903930664,1.9967660903930664,"[1.9523598194122314, 2.0417967796325684]",0.08943696022033709,True,47.904747009277344,5.313735019084555,110,110,0.0,0.0,64,15.5,-16.5,15.5,2.5,9.475000000000001,2.020566463470459,2.000915449315851,2.020566463470459,3.215562725067139,0.8272727272727273,0.509090909090909,5.514181137084961,104.50571392579025,291.0,1.2157155199337775,2.0812618620693684,0.7423762945914845,10.87480354309082,0.02695,,
sample_00063,1,2,2743980,0.0837396240234375,16.731096267700195,0.09506304562091827,176.0,51.0,37706,bright,False,9.2,6.804755210876465,1.9762773513793945,1.9762773513793945,"[1.9025066137313842, 2.0362451791763307]",0.13373856544494656,True,46.90178298950195,6.8925011313464895,80,80,0.0,0.0,64,21.0,-16.0,16.0,2.0,9.2,1.8784170150756836,1.9820848941802978,1.8784170150756836,4.132781600952149,0.7375,0.4875,6.237856864929199,161.04410082745693,380.0,-0.06026195133252874,2.053681582212448,0.7416045315299694,14.609960556030273,0.017375,,
sample_00064,1,2,2790700,0.0851654052734375,13.779576301574707,0.07919296622276306,174.0,50.0,36295,bright,False,14.875,4.568802833557129,2.4828529357910156,2.4828529357910156,"[2.426528882980347, 2.559944820404053]",0.13341593742370605,True,47.81116485595703,10.464703030034835,92,92,0.0,0.0,64,33.0,-27.5,27.5,2.5,14.875,2.4858789443969727,2.3780733087788457,2.4858789443969727,3.7073862075805675,0.8478260869565217,0.6521739130434783,6.78704833984375,222.1551658166295,324.5,-1.3083805806198743,2.2186258286237717,0.7600115824525844,21.82522964477539,0.0077,,
sample_00065,1,2,932862,0.02846868896484375,15.212542533874512,0.08358539640903473,182.0,51.0,37624,bright,False,16.0,5.293630599975586,3.210367202758789,3.210367202758789,"[3.117006015777588, 3.305755376815796]",0.18874936103820783,True,51.881690979003906,9.800776612414774,56,56,0.0,0.0,64,,-30.0,30.0,4.0,16.0,3.130368232727051,3.315080404281616,3.130368232727051,5.858458518981934,0.9285714285714286,0.7857142857142857,8.502567291259766,302.8320797765201,642.0,1.827819840903132,2.502679879195057,0.8060424638933466,19.590194702148438,0.015925,,
sample_00066,1,2,1207302,0.03684393310546875,11.512920379638672,0.07020073384046555,164.0,57.0,39054,bright,False,9.975000000000001,4.966724395751953,2.741079330444336,2.741079330444336,"[2.6877758264541627, 2.7915709018707275]",0.10379507541656485,True,39.3352165222168,7.919750199117202,61,61,0.0,0.0,64,38.0,-15.5,15.5,3.0,9.975000000000001,2.5158519744873047,2.6774589976326366,2.6082358360290527,5.107800483703613,0.9344262295081968,0.7704918032786885,8.52303695678711,243.82495219229284,664.0,-1.4881930460161215,2.470498289912939,0.7925462683724326,15.553703308105469,0.02915,,
sample_00067,1,2,1612436,0.0492076416015625,16.94481658935547,0.09361777454614639,181.0,55.0,35619,bright,False,11.725,7.321488380432129,2.245870590209961,2.245870590209961,"[2.1584954977035524, 2.3339601039886473]",0.17546460628509486,True,41.40267562866211,5.654953402550977,74,74,0.0,0.0,64,20.5,-21.0,20.5,2.5,11.725,2.4169416427612305,2.3370643435297787,2.4361605644226074,4.255755615234375,0.8243243243243243,0.581081081081081,7.855310440063477,146.1750032645071,398.5,1.3322892669671713,2.140297546982765,0.7521042787000234,12.853275299072266,0.0207,,
sample_00068,1,2,1534355,0.046824798583984376,10.567652702331543,0.06216266378760338,170.0,49.0,34951,bright,False,16.0,2.9192984104156494,3.4374923706054688,3.4374923706054688,"[3.3607271194458006, 3.5076722145080566]",0.14694509506225595,True,61.154319763183594,20.948293447834423,88,88,0.0,0.0,64,,-31.5,31.5,4.0,16.0,2.9211673736572266,3.120482260530645,2.9211673736572266,5.394229888916015,0.9204545454545454,0.6931818181818182,8.914215087890625,451.25569725673427,327.5,-1.814412012821086,2.3983597941696644,0.783676703645008,33.951576232910156,0.00495,,
sample_00069,1,2,2024562,0.06178472900390625,10.547274589538574,0.06132136285305023,172.0,48.0,36757,bright,False,11.55,3.1947438716888428,2.8683700561523438,2.8683700561523438,"[2.807900810241699, 2.9196215629577638]",0.11172075271606463,True,47.61381530761719,14.903797368409073,94,94,0.0,0.0,64,22.5,-19.0,19.0,3.0,11.55,3.0260424613952637,2.83534448704821,3.0260424613952637,5.036132049560547,0.9042553191489362,0.7127659574468085,7.0230207443237305,348.0530132387057,345.5,1.6451437915127953,2.343888245522976,0.7823741526034905,31.797157287597656,0.006625,,
sample_00070,1,2,1982234,0.06049298095703125,16.272462844848633,0.08655565232038498,188.0,51.0,38029,bright,False,14.025,5.492537975311279,2.426769256591797,2.426769256591797,"[2.373789596557617, 2.479194736480713]",0.10540513992309597,True,59.99436950683594,10.922886610253409,87,87,0.0,0.0,64,40.5,-24.5,24.5,3.0,14.025,2.454936981201172,2.787990997577536,2.454936981201172,4.928025054931641,0.9425287356321839,0.6551724137931034,8.452203750610352,258.9013498125155,425.0,-1.537871702091713,2.1952783949673176,0.7596131572851518,20.200759887695312,0.013675,,
sample_00071,1,2,1844620,0.0562933349609375,15.301726341247559,0.08844928443431854,173.0,56.0,38563,bright,False,11.1,6.643367290496826,2.421053886413574,2.421053886413574,"[2.35399911403656, 2.4960107803344727]",0.1420116662979125,True,40.30978775024414,6.067674115791596,70,70,0.0,0.0,64,25.5,-18.0,18.0,3.0,11.1,2.5685372352600098,2.509251812526158,2.627607822418213,4.641613864898682,0.8285714285714286,0.6714285714285714,6.932151794433594,160.806936156568,559.0,1.2492224551224342,2.26593878865242,0.7644271399251479,13.31997299194336,0.031175,,
sample_00072,1,2,1095729,0.033438995361328126,10.425877571105957,0.06280649453401566,166.0,52.0,36745,bright,False,11.15,3.4038565158843994,3.1703567504882812,3.1703567504882812,"[3.0698009014129637, 3.25618839263916]",0.18638749122619647,True,35.51256561279297,10.433038363124421,76,76,0.0,0.0,64,17.0,-27.5,17.0,3.5,11.15,3.0558857917785645,2.916407823562622,3.0558857917785645,5.407423973083496,0.8421052631578947,0.6710526315789473,7.903713226318359,299.59562506295447,427.0,1.2066197925993767,2.418118506669998,0.7889673249337265,26.123008728027344,0.017325,,
sample_00073,1,2,877263,0.026771942138671876,17.523197174072266,0.08424614369869232,208.0,55.0,38428,bright,False,14.575000000000001,6.73170804977417,3.1712446212768555,3.1712446212768555,"[3.1115437030792235, 3.2230808258056642]",0.11153712272644078,True,58.037384033203125,8.621494515816103,56,56,0.0,0.0,64,,-23.5,23.5,4.0,14.575000000000001,3.3609962463378906,3.294879232134138,3.3609962463378906,5.141435623168945,0.9107142857142857,0.8214285714285714,7.230137825012207,254.76450044563802,675.5,1.9036415241413636,2.50058252888266,0.7999632679298417,13.966211318969727,0.00905,,
sample_00074,1,2,2595579,0.07921078491210938,17.57516860961914,0.09656686335802078,182.0,54.0,36005,bright,False,13.35,7.782186508178711,2.5946197509765625,2.5946197509765625,"[2.524589252471924, 2.6706520080566407]",0.1460627555847167,True,41.09257507324219,5.280337991136017,85,85,0.0,0.0,64,23.0,-24.0,23.0,3.0,13.35,2.292909622192383,2.3176761515000286,2.292909622192383,4.290661621093752,0.8352941176470589,0.611764705882353,6.101289749145508,129.8528636210127,411.0,1.1201753430004942,2.3256510570645332,0.7757649197212966,12.150978088378906,0.0535,,
sample_00075,1,2,1168705,0.03566604614257812,15.513609886169434,0.0886491984128952,175.0,56.0,36691,bright,False,6.775,6.751567363739014,2.295443058013916,2.295443058013916,"[2.2619328022003176, 2.334920859336853]",0.07298805713653556,True,53.21905517578125,7.882474143945824,44,44,0.0,0.0,64,9.5,-12.5,9.5,2.5,6.775,2.3327760696411133,2.138062596321106,2.3327760696411133,3.122128772735596,0.8863636363636364,0.6818181818181818,3.7414212226867676,295.03166635744253,795.5,1.1324665560942937,2.1793513856828213,0.7602572127695897,15.582731246948242,0.0202,,
sample_00076,1,2,1625184,0.0495966796875,12.944494247436523,0.07525868713855743,172.0,54.0,36345,bright,False,9.025,4.358180046081543,1.7168083190917969,1.7168083190917969,"[1.6721078395843505, 1.7547759532928466]",0.08266811370849614,True,63.57196044921875,14.58681371054795,64,64,0.0,0.0,64,20.5,-14.5,14.5,2.5,9.025,1.8789048194885254,1.8619990274310112,1.8789048194885254,3.3794468879699715,0.8125,0.46875,4.6690673828125,361.5265328908821,510.5,-1.184495173363514,1.876818224787712,0.7135651637851318,24.741146087646484,0.005175,,
sample_00077,1,2,1495943,0.045652557373046875,15.339398384094238,0.08666326850652695,177.0,55.0,37600,bright,False,8.575,6.384544372558594,2.276510238647461,2.276510238647461,"[2.225040626525879, 2.3221038341522218]",0.09706320762634268,True,39.241241455078125,6.146286902435964,75,75,0.0,0.0,64,16.0,-13.5,13.5,2.5,8.575,2.2841501235961914,2.0071759351094562,2.2841501235961914,3.559765052795411,0.8533333333333334,0.5866666666666667,5.16317081451416,158.1476691840337,476.0,0.9087012337835239,2.2555875598918647,0.7666725841765785,14.362642288208008,0.030475,,
sample_00078,1,2,1223142,0.03732733154296875,16.15069007873535,0.0912468358874321,177.0,57.0,36370,bright,False,9.2,7.5312371253967285,1.4684476852416992,1.4684476852416992,"[1.4173359870910645, 1.5225569009780884]",0.10522091388702393,True,36.13290786743164,4.797738706909755,64,66,0.030303030303030304,0.0,64,16.5,-16.0,16.0,2.0,9.2,1.5614609718322754,1.1163837313652039,1.6479978561401367,4.249509763717652,0.734375,0.390625,-7.639708518981934,139.11237260811347,499.0,0.7225908071493045,2.0354705192148685,0.7350789935634874,12.269420623779297,0.054025,,
