name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,value_fractions_2,n_values,foreground_fraction,border_touch_fraction,per_class_1,per_class_2,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity,surface_junction_fraction
sample_00105,True,True,"[320, 320, 320]",,uint8,LZW,920025,,"[320, 320, 320]",,uint8,LZW,29254592,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.39807632446289065,0.04264300537109375,0.5592806701660156,3,0.6019236755371093,0.031150128765526582,"{'fraction': 0.04264300537109375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7216498851776123, 'saturated': 0.0}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.225940117052141, 'fragment_fraction': 0.0, 'median_planarity': 0.003014368576678305, 'worst_planarity': 0.006512850824017216}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0025, 'junctions': 10, 'radius': 5}}","{'fraction': 0.5592806701660156, 'border_touch_fraction': 0.03352520657371243, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.681640148162842, 'saturated': 0.907307605611085}, 'skipped': 'thickness saturated for 91% of voxels: a region, not a sheet'}",1,0.04264300537109375,2.0,4.0,9,0.0,0.006512850824017216,0.0025
sample_00113,True,True,"[320, 320, 320]",,uint8,LZW,908809,,"[320, 320, 320]",,uint8,LZW,33594541,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.2675221557617187,0.039270263671875,0.6932075805664063,3,0.7324778442382812,0.02559804388281329,"{'fraction': 0.039270263671875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7697200775146484, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.24777356062442882, 'fragment_fraction': 0.0, 'median_planarity': 0.006181744600581723, 'worst_planarity': 0.008846255993294578}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.001, 'junctions': 4, 'radius': 5}}","{'fraction': 0.6932075805664063, 'border_touch_fraction': 0.02704817507142629, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.843570232391357, 'saturated': 0.9535734187581383}, 'skipped': 'thickness saturated for 95% of voxels: a region, not a sheet'}",1,0.039270263671875,2.0,4.0,5,0.0,0.008846255993294578,0.001
sample_00120,True,True,"[320, 320, 320]",,uint8,LZW,559193,,"[320, 320, 320]",,uint8,LZW,30641157,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.12091464233398437,0.0184395751953125,0.8606457824707031,3,0.8790853576660156,0.021328986811680634,"{'fraction': 0.0184395751953125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.7709100246429443, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.304522465029757, 'fragment_fraction': 0.0, 'median_planarity': 0.0028948592667670304, 'worst_planarity': 0.013000424795582163}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.006, 'junctions': 24, 'radius': 5}}","{'fraction': 0.8606457824707031, 'border_touch_fraction': 0.021785966284727898, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.916860103607178, 'saturated': 0.9768025201086703}, 'skipped': 'thickness saturated for 98% of voxels: a region, not a sheet'}",1,0.0184395751953125,2.0,4.0,7,0.0,0.013000424795582163,0.006
sample_00121,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,28889890,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.30953131103515624,0.0180030517578125,0.6724656372070312,3,0.6904686889648437,0.027155467437792367,"{'fraction': 0.0180030517578125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.770819902420044, 'saturated': 0.0}, 'components': {'n_components': 2, 'n_components_ge_min_size': 2, 'largest_component_fraction': 0.5891199544348086, 'fragment_fraction': 0.0, 'median_planarity': 0.01776360261533306, 'worst_planarity': 0.021437026844586135}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.6724656372070312, 'border_touch_fraction': 0.02788246560504542, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.8207597732543945, 'saturated': 0.9466890343581501}, 'skipped': 'thickness saturated for 95% of voxels: a region, not a sheet'}",1,0.0180030517578125,2.0,4.0,2,0.0,0.021437026844586135,0.003
sample_00124,True,True,"[320, 320, 320]",,uint8,LZW,879817,,"[320, 320, 320]",,uint8,LZW,33392371,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.29825820922851565,0.03912451171875,0.6626172790527344,3,0.7017417907714844,0.026719229560757,"{'fraction': 0.03912451171875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7651000022888184, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.253787736967564, 'fragment_fraction': 0.0, 'median_planarity': 0.006608744932117185, 'worst_planarity': 0.009685834555883599}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00075, 'junctions': 3, 'radius': 5}}","{'fraction': 0.6626172790527344, 'border_touch_fraction': 0.028296877538123755, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.832149982452393, 'saturated': 0.9501752964850939}, 'skipped': 'thickness saturated for 95% of voxels: a region, not a sheet'}",1,0.03912451171875,2.0,4.0,5,0.0,0.009685834555883599,0.00075
sample_00128,True,True,"[320, 320, 320]",,uint8,LZW,786953,,"[320, 320, 320]",,uint8,LZW,29319825,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.21216128540039061,0.04048187255859375,0.7473568420410156,3,0.7878387145996094,0.02379928740812009,"{'fraction': 0.04048187255859375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.720439910888672, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.22612871369232046, 'fragment_fraction': 0.0, 'median_planarity': 0.012149628693073521, 'worst_planarity': 0.020680767657900036}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00175, 'junctions': 7, 'radius': 5}}","{'fraction': 0.7473568420410156, 'border_touch_fraction': 0.025088416864953226, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.764989852905273, 'saturated': 0.9284030728573914}, 'skipped': 'thickness saturated for 93% of voxels: a region, not a sheet'}",1,0.04048187255859375,2.0,4.0,6,0.0,0.020680767657900036,0.00175
sample_00129,True,True,"[320, 320, 320]",,uint8,LZW,606233,,"[320, 320, 320]",,uint8,LZW,27775058,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.17849270629882813,0.036409912109375,0.7850973815917969,3,0.8215072937011719,0.0228238996096125,"{'fraction': 0.036409912109375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.659950017929077, 'saturated': 0.0}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.24963539745867838, 'fragment_fraction': 0.0, 'median_planarity': 0.003675096701040543, 'worst_planarity': 0.01710015752562886}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00325, 'junctions': 13, 'radius': 5}}","{'fraction': 0.7850973815917969, 'border_touch_fraction': 0.023882387637039485, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.731110095977783, 'saturated': 0.9175816625865644}, 'skipped': 'thickness saturated for 92% of voxels: a region, not a sheet'}",1,0.036409912109375,2.0,4.0,9,0.0,0.01710015752562886,0.00325
sample_00136,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,25495042,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.351241943359375,0.03946746826171875,0.6092905883789063,3,0.648758056640625,0.028901375186137276,"{'fraction': 0.03946746826171875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.68176007270813, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.23516280436413123, 'fragment_fraction': 0.0, 'median_planarity': 0.003599371725975909, 'worst_planarity': 0.008710707629268424}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00475, 'junctions': 19, 'radius': 5}}","{'fraction': 0.6092905883789063, 'border_touch_fraction': 0.03077349356386206, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.776969909667969, 'saturated': 0.9386836638128058}, 'skipped': 'thickness saturated for 94% of voxels: a region, not a sheet'}",1,0.03946746826171875,2.0,4.0,6,0.0,0.008710707629268424,0.00475
sample_00145,True,True,"[256, 256, 256]",,uint8,LZW,527656,,"[256, 256, 256]",,uint8,LZW,7689332,,"[256, 256, 256]",uint8,"[0, 1, 2]",0.33290207386016846,0.05125182867050171,0.6158460974693298,3,0.6670979261398315,0.03513352250339214,"{'fraction': 0.05125182867050171, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7211499214172363, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.23478623920322192, 'fragment_fraction': 0.0, 'median_planarity': 0.0027903232279721836, 'worst_planarity': 0.006686326476709705}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.6158460974693298, 'border_touch_fraction': 0.03805739793807369, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.742660045623779, 'saturated': 0.9254069541741566}, 'skipped': 'thickness saturated for 93% of voxels: a region, not a sheet'}",1,0.05125182867050171,2.0,4.0,5,0.0,0.006686326476709705,0.003
sample_00146,True,True,"[256, 256, 256]",,uint8,NONE,16819802,,"[256, 256, 256]",,uint8,LZW,5836534,,"[256, 256, 256]",uint8,"[0, 1, 2]",0.2584248185157776,0.04734992980957031,0.6942252516746521,3,0.7415751814842224,0.031605022100511936,"{'fraction': 0.04734992980957031, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.660640001296997, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.23921701913393756, 'fragment_fraction': 0.0, 'median_planarity': 0.0034555158430423366, 'worst_planarity': 0.0040961804815724725}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00575, 'junctions': 23, 'radius': 5}}","{'fraction': 0.6942252516746521, 'border_touch_fraction': 0.033760656132087744, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.786129951477051, 'saturated': 0.938890032228438}, 'skipped': 'thickness saturated for 94% of voxels: a region, not a sheet'}",1,0.04734992980957031,2.0,4.0,5,0.0,0.0040961804815724725,0.00575
sample_00148,True,True,"[320, 320, 320]",,uint8,LZW,1251897,,"[320, 320, 320]",,uint8,LZW,35866180,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4351312255859375,0.07129257202148437,0.4935762023925781,3,0.5648687744140625,0.03319355016472515,"{'fraction': 0.07129257202148437, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7400999069213867, 'saturated': 0.0}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.1424839958649296, 'fragment_fraction': 0.0, 'median_planarity': 0.005474403127978124, 'worst_planarity': 0.009985650538987952}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.001, 'junctions': 4, 'radius': 5}}","{'fraction': 0.4935762023925781, 'border_touch_fraction': 0.03798805515563881, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.575980186462402, 'saturated': 0.8777680533687657}, 'skipped': 'thickness saturated for 88% of voxels: a region, not a sheet'}",1,0.07129257202148437,2.0,4.0,11,0.0,0.009985650538987952,0.001
sample_00152,True,True,"[320, 320, 320]",,uint8,LZW,812489,,"[320, 320, 320]",,uint8,LZW,35041151,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.17144644165039064,0.03948077392578125,0.7890727844238281,3,0.8285535583496094,0.022629798413210615,"{'fraction': 0.03948077392578125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7258400917053223, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.24537646111249387, 'fragment_fraction': 0.0, 'median_planarity': 0.011233681950604693, 'worst_planarity': 0.013212877759811408}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.7890727844238281, 'border_touch_fraction': 0.023762066529377304, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.790919780731201, 'saturated': 0.9343235664046303}, 'skipped': 'thickness saturated for 93% of voxels: a region, not a sheet'}",1,0.03948077392578125,2.0,4.0,5,0.0,0.013212877759811408,0.00275
sample_00153,True,True,"[320, 320, 320]",,uint8,LZW,530953,,"[320, 320, 320]",,uint8,LZW,35360320,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.10396914672851562,0.027794647216796874,0.8682362060546875,3,0.8960308532714844,0.020925618723442573,"{'fraction': 0.027794647216796874, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6820600032806396, 'saturated': 0.0}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.33546594932886825, 'fragment_fraction': 0.0, 'median_planarity': 0.009314916546026347, 'worst_planarity': 0.010681247471533059}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0015, 'junctions': 6, 'radius': 5}}","{'fraction': 0.8682362060546875, 'border_touch_fraction': 0.021595505772790815, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.893040180206299, 'saturated': 0.9653064895760209}, 'skipped': 'thickness saturated for 97% of voxels: a region, not a sheet'}",1,0.027794647216796874,2.0,4.0,3,0.0,0.010681247471533059,0.0015
sample_00156,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35687629,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.37052911376953124,0.08470562744140625,0.5447652587890625,3,0.6294708862304688,0.029786921699084024,"{'fraction': 0.08470562744140625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.727400064468384, 'saturated': 0.0}, 'components': {'n_components': 15, 'n_components_ge_min_size': 15, 'largest_component_fraction': 0.12207553301335838, 'fragment_fraction': 0.0, 'median_planarity': 0.019212698847803297, 'worst_planarity': 0.04298599382974995}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00325, 'junctions': 13, 'radius': 5}}","{'fraction': 0.5447652587890625, 'border_touch_fraction': 0.034418494383578434, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.522449970245361, 'saturated': 0.8522098197129686}, 'skipped': 'thickness saturated for 85% of voxels: a region, not a sheet'}",1,0.08470562744140625,2.0,4.0,15,0.0,0.04298599382974995,0.00325
sample_00177,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,31977682,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.37507769775390626,0.09759103393554687,0.5273312683105469,3,0.6249223022460938,0.03000372995588221,"{'fraction': 0.09759103393554687, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.698970079421997, 'saturated': 0.0}, 'components': {'n_components': 14, 'n_components_ge_min_size': 14, 'largest_component_fraction': 0.09710797491950093, 'fragment_fraction': 0.0, 'median_planarity': 0.0015124956697529805, 'worst_planarity': 0.032003135527347085}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.5273312683105469, 'border_touch_fraction': 0.035556397139260995, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.528570175170898, 'saturated': 0.8572234724768659}, 'skipped': 'thickness saturated for 86% of voxels: a region, not a sheet'}",1,0.09759103393554687,2.0,4.0,14,0.0,0.032003135527347085,0.003
sample_00191,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,31530206,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3915625,0.10405368041992187,0.5043838195800782,3,0.6084375,0.030816640986132512,"{'fraction': 0.10405368041992187, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6752500534057617, 'saturated': 0.0}, 'components': {'n_components': 17, 'n_components_ge_min_size': 17, 'largest_component_fraction': 0.08904511954519419, 'fragment_fraction': 0.0, 'median_planarity': 0.0012304907714877455, 'worst_planarity': 0.0017260404306563204}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00125, 'junctions': 5, 'radius': 5}}","{'fraction': 0.5043838195800782, 'border_touch_fraction': 0.03717407115797292, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.563089847564697, 'saturated': 0.8703222097710328}, 'skipped': 'thickness saturated for 87% of voxels: a region, not a sheet'}",1,0.10405368041992187,2.0,4.0,17,0.0,0.0017260404306563204,0.00125
sample_00192,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,31409576,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5871691284179688,0.14722274780273437,0.2656081237792969,3,0.41283087158203124,0.04541811499742527,"{'fraction': 0.14722274780273437, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.656320095062256, 'saturated': 0.0}, 'components': {'n_components': 18, 'n_components_ge_min_size': 18, 'largest_component_fraction': 0.06164199415653803, 'fragment_fraction': 0.0, 'median_planarity': 0.0019648922220936752, 'worst_planarity': 0.004894919787327952}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00125, 'junctions': 5, 'radius': 5}}","{'fraction': 0.2656081237792969, 'border_touch_fraction': 0.07059272033253032, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.041669845581055, 'saturated': 0.7229512628732041}, 'skipped': 'thickness saturated for 72% of voxels: a region, not a sheet'}",1,0.14722274780273437,2.0,4.0,18,0.0,0.004894919787327952,0.00125
sample_00194,True,True,"[320, 320, 320]",,uint8,LZW,917241,,"[320, 320, 320]",,uint8,LZW,31238141,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.25621856689453126,0.07706777954101562,0.6667136535644531,3,0.7437814331054687,0.02520901862488578,"{'fraction': 0.07706777954101562, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6633400917053223, 'saturated': 0.0}, 'components': {'n_components': 13, 'n_components_ge_min_size': 13, 'largest_component_fraction': 0.11879429324249997, 'fragment_fraction': 0.0, 'median_planarity': 0.0031160433893919217, 'worst_planarity': 0.01629442799103561}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00075, 'junctions': 3, 'radius': 5}}","{'fraction': 0.6667136535644531, 'border_touch_fraction': 0.02812301787995014, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.709380149841309, 'saturated': 0.913358630317483}, 'skipped': 'thickness saturated for 91% of voxels: a region, not a sheet'}",1,0.07706777954101562,2.0,4.0,13,0.0,0.01629442799103561,0.00075
