name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,value_fractions_2,n_values,foreground_fraction,border_touch_fraction,per_class_1,per_class_2,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity
sample_00031,True,True,"[320, 320, 320]",,uint8,LZW,939929,,"[320, 320, 320]",,uint8,LZW,32401577,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6477963256835938,0.10417889404296875,0.2480247802734375,3,0.35220367431640626,0.05323624188870818,"{'fraction': 0.10417889404296875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.664330005645752, 'saturated': 1.611139004972268e-05}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.08866800986837288, 'fragment_fraction': 0.0, 'median_planarity': 0.0023060966881284653, 'worst_planarity': 0.011091959250225842}}","{'fraction': 0.2480247802734375, 'border_touch_fraction': 0.07559728499438188, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 6.952119827270508, 'saturated': 0.7367307324126805}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.24960438302985616, 'worst_planarity': 0.24960438302985616}}",1,0.10417889404296875,2.0,4.0,12,0.0,0.011091959250225842
sample_00032,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,28235775,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.8488425903320312,0.09595550537109375,0.055201904296875,3,0.15115740966796876,0.124042877164845,"{'fraction': 0.09595550537109375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6731700897216797, 'saturated': 5.215837062338794e-05}, 'components': {'n_components': 15, 'n_components_ge_min_size': 15, 'largest_component_fraction': 0.11093449353904086, 'fragment_fraction': 0.0, 'median_planarity': 0.001468423540404144, 'worst_planarity': 0.0656843345124363}}","{'fraction': 0.055201904296875, 'border_touch_fraction': 0.3396621953322984, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 14.0, 'mean': 4.07459020614624, 'saturated': 4.422684835055969e-06}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.33223717243291884, 'worst_planarity': 0.33223717243291884}}",1,0.09595550537109375,2.0,4.0,15,0.0,0.0656843345124363
sample_00033,True,True,"[320, 320, 320]",,uint8,LZW,1247609,,"[320, 320, 320]",,uint8,LZW,28386126,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6231261596679688,0.06826730346679688,0.30860653686523437,3,0.37687384033203125,0.049751396869257315,"{'fraction': 0.06826730346679688, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.706589937210083, 'saturated': 0.00010862845180316525}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.13880972720847679, 'fragment_fraction': 0.0, 'median_planarity': 0.0034243570661764474, 'worst_planarity': 0.024010403300637393}}","{'fraction': 0.30860653686523437, 'border_touch_fraction': 0.060756976149821326, 'skipped': 'fraction 0.31 exceeds sheet_fraction_max'}",1,0.06826730346679688,2.0,4.0,10,0.0,0.024010403300637393
sample_00034,True,True,"[320, 320, 320]",,uint8,LZW,1383817,,"[320, 320, 320]",,uint8,LZW,31060004,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.8260758056640625,0.07453372192382812,0.09939047241210938,3,0.1739241943359375,0.10780558778259487,"{'fraction': 0.07453372192382812, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7282400131225586, 'saturated': 0.0003320611827847363}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.14582030781375585, 'fragment_fraction': 0.0, 'median_planarity': 0.00912208928530408, 'worst_planarity': 0.022781888894522276}}","{'fraction': 0.09939047241210938, 'border_touch_fraction': 0.1886498730205811, 'thickness': {'median': 6.0, 'p95': 48.0, 'max': 48.0, 'mean': 20.802030563354492, 'saturated': 0.2844486366638449}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.23370228183079161, 'worst_planarity': 0.23370228183079161}}",1,0.07453372192382812,2.0,4.0,11,0.0,0.022781888894522276
sample_00035,True,True,"[320, 320, 320]",,uint8,LZW,1845081,,"[320, 320, 320]",,uint8,LZW,34904649,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4857725524902344,0.08775796508789062,0.426469482421875,3,0.5142274475097657,0.03646246440325207,"{'fraction': 0.08775796508789062, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6693999767303467, 'saturated': 6.885392639515269e-05}, 'components': {'n_components': 14, 'n_components_ge_min_size': 14, 'largest_component_fraction': 0.1067319318429588, 'fragment_fraction': 0.0, 'median_planarity': 0.006804926767511675, 'worst_planarity': 0.014871205142324491}}","{'fraction': 0.426469482421875, 'border_touch_fraction': 0.043965631241702774, 'skipped': 'fraction 0.43 exceeds sheet_fraction_max'}",1,0.08775796508789062,2.0,4.0,14,0.0,0.014871205142324491
sample_00036,True,True,"[320, 320, 320]",,uint8,LZW,617929,,"[320, 320, 320]",,uint8,LZW,38016625,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.10553213500976563,0.022090118408203126,0.8723777465820313,3,0.8944678649902343,0.02096218403576154,"{'fraction': 0.022090118408203126, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.758810043334961, 'saturated': 4.6971122430230614e-05}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.28216520296360154, 'fragment_fraction': 0.0, 'median_planarity': 0.0005256965363495012, 'worst_planarity': 0.0014562221142583318}}","{'fraction': 0.8723777465820313, 'border_touch_fraction': 0.021492982911889193, 'skipped': 'fraction 0.87 exceeds sheet_fraction_max'}",1,0.022090118408203126,2.0,4.0,6,0.0,0.0014562221142583318
sample_00037,True,True,"[320, 320, 320]",,uint8,LZW,793929,,"[320, 320, 320]",,uint8,LZW,34940928,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.17216943359375,0.03137646484375,0.7964541015625,3,0.82783056640625,0.022649562314903234,"{'fraction': 0.03137646484375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7623300552368164, 'saturated': 0.00013422244354876359}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.24413311753995548, 'fragment_fraction': 0.0, 'median_planarity': 0.0017331869915516046, 'worst_planarity': 0.004603626711511154}}","{'fraction': 0.7964541015625, 'border_touch_fraction': 0.023541846244768988, 'skipped': 'fraction 0.80 exceeds sheet_fraction_max'}",1,0.03137646484375,2.0,4.0,6,0.0,0.004603626711511154
sample_00038,True,True,"[320, 320, 320]",,uint8,LZW,490937,,"[320, 320, 320]",,uint8,LZW,31781068,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.0520010986328125,0.011779541015625,0.9362193603515625,3,0.9479989013671875,0.019778503933874897,"{'fraction': 0.011779541015625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.804270029067993, 'saturated': 1.036290907583577e-05}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.4348768886401791, 'fragment_fraction': 0.0, 'median_planarity': 0.0013783338501028254, 'worst_planarity': 0.001409046925134242}}","{'fraction': 0.9362193603515625, 'border_touch_fraction': 0.020027357683523157, 'skipped': 'fraction 0.94 exceeds sheet_fraction_max'}",1,0.011779541015625,2.0,4.0,3,0.0,0.001409046925134242
sample_00039,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,27888679,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.8074560852050782,0.056425567626953124,0.13611834716796875,3,0.1925439147949219,0.09738038213241164,"{'fraction': 0.056425567626953124, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7511000633239746, 'saturated': 6.922836870380156e-05}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.18720973437399435, 'fragment_fraction': 0.0, 'median_planarity': 0.006279153924035073, 'worst_planarity': 0.021964232679312842}}","{'fraction': 0.13611834716796875, 'border_touch_fraction': 0.13774777897400325, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 6.541069984436035, 'saturated': 0.6334418156879116}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2558990731718196, 'worst_planarity': 0.2558990731718196}}",1,0.056425567626953124,2.0,4.0,8,0.0,0.021964232679312842
sample_00040,True,True,"[320, 320, 320]",,uint8,LZW,1215817,,"[320, 320, 320]",,uint8,LZW,27444112,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5777457275390625,0.04799014282226562,0.3742641296386719,3,0.4222542724609375,0.04440452405779873,"{'fraction': 0.04799014282226562, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.757430076599121, 'saturated': 3.497524070914526e-05}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.21740100894030745, 'fragment_fraction': 0.0, 'median_planarity': 0.005143640006642494, 'worst_planarity': 0.027347248589417082}}","{'fraction': 0.3742641296386719, 'border_touch_fraction': 0.05009830896191395, 'skipped': 'fraction 0.37 exceeds sheet_fraction_max'}",1,0.04799014282226562,2.0,4.0,7,0.0,0.027347248589417082
sample_00041,True,True,"[320, 320, 320]",,uint8,LZW,775753,,"[320, 320, 320]",,uint8,LZW,32055866,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.21339633178710937,0.026882415771484376,0.7597212524414062,3,0.7866036682128906,0.023836654668288937,"{'fraction': 0.026882415771484376, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7239201068878174, 'saturated': 9.195318788079688e-05}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.35085249686961834, 'fragment_fraction': 0.0, 'median_planarity': 0.011190713140272108, 'worst_planarity': 0.012309054288795003}}","{'fraction': 0.7597212524414062, 'border_touch_fraction': 0.0246801046301467, 'skipped': 'fraction 0.76 exceeds sheet_fraction_max'}",1,0.026882415771484376,2.0,4.0,3,0.0,0.012309054288795003
sample_00042,True,True,"[320, 320, 320]",,uint8,LZW,913801,,"[320, 320, 320]",,uint8,LZW,32500930,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.18562554931640626,0.03070989990234375,0.78366455078125,3,0.8143744506835937,0.023023806781095685,"{'fraction': 0.03070989990234375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6650800704956055, 'saturated': 3.179959892755853e-05}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.3059409600696411, 'fragment_fraction': 0.0, 'median_planarity': 0.0008526045881471235, 'worst_planarity': 0.011910508849877165}}","{'fraction': 0.78366455078125, 'border_touch_fraction': 0.02392605354077554, 'skipped': 'fraction 0.78 exceeds sheet_fraction_max'}",1,0.03070989990234375,2.0,4.0,7,0.0,0.011910508849877165
sample_00043,True,True,"[320, 320, 320]",,uint8,LZW,1444169,,"[320, 320, 320]",,uint8,LZW,34152875,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4184486083984375,0.0738525390625,0.5076988525390626,3,0.5815513916015626,0.03224134663036996,"{'fraction': 0.0738525390625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7025699615478516, 'saturated': 0.00010495867768595041}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.13156528925619834, 'fragment_fraction': 0.0, 'median_planarity': 0.007672691708905569, 'worst_planarity': 0.02364647827786965}}","{'fraction': 0.5076988525390626, 'border_touch_fraction': 0.03693134208641405, 'skipped': 'fraction 0.51 exceeds sheet_fraction_max'}",1,0.0738525390625,2.0,4.0,9,0.0,0.02364647827786965
sample_00044,True,True,"[320, 320, 320]",,uint8,LZW,801257,,"[320, 320, 320]",,uint8,LZW,32975458,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5751173706054687,0.06800582885742187,0.35687680053710935,3,0.42488262939453125,0.044129834224381534,"{'fraction': 0.06800582885742187, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.67372989654541, 'saturated': 2.0193725136475925e-05}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.1378499965221918, 'fragment_fraction': 0.0, 'median_planarity': 0.006005542823900861, 'worst_planarity': 0.011215686686871023}}","{'fraction': 0.35687680053710935, 'border_touch_fraction': 0.05253913947833184, 'skipped': 'fraction 0.36 exceeds sheet_fraction_max'}",1,0.06800582885742187,2.0,4.0,8,0.0,0.011215686686871023
sample_00045,True,True,"[320, 320, 320]",,uint8,LZW,946313,,"[320, 320, 320]",,uint8,LZW,28707135,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.38953607177734373,0.0479642333984375,0.5624996948242188,3,0.6104639282226563,0.030714345488995477,"{'fraction': 0.0479642333984375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.7062199115753174, 'saturated': 6.36256976557748e-07}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.19602504816465313, 'fragment_fraction': 0.0, 'median_planarity': 0.008697766212348704, 'worst_planarity': 0.02769535192763455}}","{'fraction': 0.5624996948242188, 'border_touch_fraction': 0.03333335141783388, 'skipped': 'fraction 0.56 exceeds sheet_fraction_max'}",1,0.0479642333984375,2.0,4.0,12,0.0,0.02769535192763455
sample_00046,True,True,"[320, 320, 320]",,uint8,LZW,1212073,,"[320, 320, 320]",,uint8,LZW,30409534,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.8666952209472656,0.06834445190429687,0.0649603271484375,3,0.13330477905273438,0.14065512229372243,"{'fraction': 0.06834445190429687, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.766079902648926, 'saturated': 3.572208397279585e-05}, 'components': {'n_components': 14, 'n_components_ge_min_size': 14, 'largest_component_fraction': 0.1446784588242701, 'fragment_fraction': 0.0, 'median_planarity': 0.004249305716204515, 'worst_planarity': 0.023752544674124704}}","{'fraction': 0.0649603271484375, 'border_touch_fraction': 0.2886377089381853, 'thickness': {'median': 4.0, 'p95': 48.0, 'max': 48.0, 'mean': 9.699910163879395, 'saturated': 0.08767229472616062}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2852969187938894, 'worst_planarity': 0.2852969187938894}}",1,0.06834445190429687,2.0,4.0,14,0.0,0.023752544674124704
sample_00047,True,True,"[320, 320, 320]",,uint8,LZW,1039001,,"[320, 320, 320]",,uint8,LZW,28585157,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3999232482910156,0.030486236572265624,0.5695905151367188,3,0.6000767517089843,0.03124600302644798,"{'fraction': 0.030486236572265624, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.664220094680786, 'saturated': 0.00015215626448362467}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.29822727941596017, 'fragment_fraction': 0.0, 'median_planarity': 0.0015775146153866103, 'worst_planarity': 0.007691274700070485}}","{'fraction': 0.5695905151367188, 'border_touch_fraction': 0.03291838522890333, 'skipped': 'fraction 0.57 exceeds sheet_fraction_max'}",1,0.030486236572265624,2.0,4.0,7,0.0,0.007691274700070485
sample_00048,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,30308897,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.365978271484375,0.0643802490234375,0.5696414794921875,3,0.634021728515625,0.02957311895902621,"{'fraction': 0.0643802490234375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.661099910736084, 'saturated': 2.9389290542526303e-05}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.14088514854864306, 'fragment_fraction': 0.0, 'median_planarity': 0.004910602248364147, 'worst_planarity': 0.01285291824718438}}","{'fraction': 0.5696414794921875, 'border_touch_fraction': 0.03291544010579228, 'skipped': 'fraction 0.57 exceeds sheet_fraction_max'}",1,0.0643802490234375,2.0,4.0,10,0.0,0.01285291824718438
sample_00049,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,31051779,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.2659266357421875,0.05578387451171875,0.6782894897460937,3,0.7340733642578126,0.02554240613124174,"{'fraction': 0.05578387451171875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6606199741363525, 'saturated': 6.127162696958191e-05}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.1625749620061206, 'fragment_fraction': 0.0, 'median_planarity': 0.006736478973227449, 'worst_planarity': 0.017683606327044722}}","{'fraction': 0.6782894897460937, 'border_touch_fraction': 0.027643064330863724, 'skipped': 'fraction 0.68 exceeds sheet_fraction_max'}",1,0.05578387451171875,2.0,4.0,7,0.0,0.017683606327044722
sample_00050,True,True,"[320, 320, 320]",,uint8,LZW,1264617,,"[320, 320, 320]",,uint8,LZW,32158114,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.48341143798828123,0.09446722412109375,0.422121337890625,3,0.5165885620117188,0.036295809429041634,"{'fraction': 0.09446722412109375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.684079885482788, 'saturated': 2.907444414508535e-06}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.0987865619211359, 'fragment_fraction': 0.0, 'median_planarity': 0.003148487636086048, 'worst_planarity': 0.018282363880201886}}","{'fraction': 0.422121337890625, 'border_touch_fraction': 0.04441850794298931, 'skipped': 'fraction 0.42 exceeds sheet_fraction_max'}",1,0.09446722412109375,2.0,4.0,12,0.0,0.018282363880201886
sample_00051,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,30838000,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.45710040283203124,0.08084970092773437,0.46204989624023435,3,0.5428995971679688,0.03453677272521332,"{'fraction': 0.08084970092773437, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.664340019226074, 'saturated': 4.756003794234138e-05}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.11297547298646464, 'fragment_fraction': 0.0, 'median_planarity': 0.008947512680257716, 'worst_planarity': 0.02898281531003047}}","{'fraction': 0.46204989624023435, 'border_touch_fraction': 0.040580032919759125, 'skipped': 'fraction 0.46 exceeds sheet_fraction_max'}",1,0.08084970092773437,2.0,4.0,11,0.0,0.02898281531003047
