name,has_image,has_label,label_shape,label_dtype,label_compression,label_bytes,label_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,value_fractions_2,n_values,foreground_fraction,border_touch_fraction,per_class_1,per_class_2,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity,surface_junction_fraction,image_shape,image_dtype,image_compression,image_bytes,image_header_error
sample_00083,False,True,"[320, 320, 320]",uint8,LZW,894345,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4855695495605469,0.09243695068359375,0.42199349975585937,3,0.5144304504394531,0.03644807569999556,"{'fraction': 0.09243695068359375, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.0, 'mean': 2.435770982920572}, 'components': {'n_components': 15, 'n_components_ge_min_size': 15, 'largest_component_fraction': 0.09916559204535925, 'fragment_fraction': 0.0, 'median_planarity': 0.003255698366633839, 'worst_planarity': 0.008000585396334978}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00175, 'junctions': 7, 'radius': 5}}","{'fraction': 0.42199349975585937, 'thickness': {'median': 32.31098884280702, 'p95': 116.63618649458667, 'max': 206.871941064998, 'mean': 42.62596494334521}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.295841758074112, 'worst_planarity': 0.295841758074112}, 'border_touch_fraction': 0.04443196402515121, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.09243695068359375,2.0,4.0,15,0.0,0.008000585396334978,0.00175,,,,,
sample_00084,False,True,"[320, 320, 320]",uint8,LZW,514713,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3083074645996094,0.04528515625,0.6464073791503906,3,0.6916925354003907,0.027107419901743545,"{'fraction': 0.04528515625, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.446216584227734}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.20028451975329942, 'fragment_fraction': 0.0, 'median_planarity': 0.0027544464489256764, 'worst_planarity': 0.00382222388635423}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0015, 'junctions': 6, 'radius': 5}}","{'fraction': 0.6464073791503906, 'thickness': {'median': 96.54014708917737, 'p95': 229.643636960394, 'max': 303.7235585199146, 'mean': 105.31858055942794}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2852135957713934, 'worst_planarity': 0.2852135957713934}, 'border_touch_fraction': 0.02900647579958659, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.04528515625,2.0,4.0,5,0.0,0.00382222388635423,0.0015,,,,,
sample_00085,False,True,"[320, 320, 320]",uint8,LZW,562489,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.24566275024414064,0.027346893310546874,0.7269903564453125,3,0.7543372497558594,0.024856256278035352,"{'fraction': 0.027346893310546874, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.409142977098961}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.3363329885069016, 'fragment_fraction': 0.0, 'median_planarity': 0.0017138125531509707, 'worst_planarity': 0.0021822758034858985}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0015, 'junctions': 6, 'radius': 5}}","{'fraction': 0.7269903564453125, 'thickness': {'median': 110.07270324653611, 'p95': 251.3483638299641, 'max': 361.2146176444137, 'mean': 117.3106513222823}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2886364946636514, 'worst_planarity': 0.2886364946636514}, 'border_touch_fraction': 0.02579126371315279, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.027346893310546874,2.0,4.0,3,0.0,0.0021822758034858985,0.0015,,,,,
sample_00086,False,True,"[320, 320, 320]",uint8,LZW,535961,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.15936001586914061,0.013769287109375,0.8268706970214844,3,0.8406399841308594,0.022304435137457435,"{'fraction': 0.013769287109375, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.898979485566356, 'mean': 2.334434585262515}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.4511959431904821, 'fragment_fraction': 0.0, 'median_planarity': 0.004471289521472363, 'worst_planarity': 0.006986321066124366}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00525, 'junctions': 21, 'radius': 5}}","{'fraction': 0.8268706970214844, 'thickness': {'median': 233.8503791645933, 'p95': 472.6567464837438, 'max': 639.0054772848196, 'mean': 236.46026616255566}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.23584106365595586, 'worst_planarity': 0.23584106365595586}, 'border_touch_fraction': 0.022675854964434448, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.013769287109375,2.0,2.8284271247461903,4,0.0,0.006986321066124366,0.00525,,,,,
sample_00088,False,True,"[320, 320, 320]",uint8,LZW,738041,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.1779415283203125,0.02727880859375,0.7947796630859375,3,0.8220584716796875,0.02280859652439161,"{'fraction': 0.02727880859375, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.324205553839276}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.27694569244813577, 'fragment_fraction': 0.0, 'median_planarity': 0.005985083680232538, 'worst_planarity': 0.011997231135952373}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00475, 'junctions': 19, 'radius': 5}}","{'fraction': 0.7947796630859375, 'thickness': {'median': 207.63429389192913, 'p95': 453.9867839486079, 'max': 609.6129919875395, 'mean': 217.34138365546193}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.22850887887465376, 'worst_planarity': 0.22850887887465376}, 'border_touch_fraction': 0.023591444108167384, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.02727880859375,2.0,2.8284271247461903,7,0.0,0.011997231135952373,0.00475,,,,,
sample_00089,False,True,"[320, 320, 320]",uint8,LZW,1471129,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.7211973266601562,0.09545468139648437,0.18334799194335938,3,0.27880267333984377,0.06725186589995454,"{'fraction': 0.09545468139648437, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.334746473667025}, 'components': {'n_components': 13, 'n_components_ge_min_size': 13, 'largest_component_fraction': 0.10510767908655728, 'fragment_fraction': 0.0, 'median_planarity': 0.0036132820356279917, 'worst_planarity': 0.008920109999040336}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.18334799194335938, 'thickness': {'median': 34.058772731852805, 'p95': 142.84257068535277, 'max': 240.90662091358138, 'mean': 47.87194776698593}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.15632518570423706, 'worst_planarity': 0.15632518570423706}, 'border_touch_fraction': 0.10226455060272668, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.09545468139648437,2.0,2.8284271247461903,13,0.0,0.008920109999040336,0.003,,,,,
sample_00090,False,True,"[320, 320, 320]",uint8,LZW,1454041,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6997138061523438,0.10271728515625,0.19756890869140625,3,0.30028619384765626,0.0624404331073323,"{'fraction': 0.10271728515625, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.3261757426903498}, 'components': {'n_components': 18, 'n_components_ge_min_size': 18, 'largest_component_fraction': 0.0931841679937252, 'fragment_fraction': 0.0, 'median_planarity': 0.0038843166192687947, 'worst_planarity': 0.014018434227428603}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0035, 'junctions': 14, 'radius': 5}}","{'fraction': 0.19756890869140625, 'thickness': {'median': 53.40411969127476, 'p95': 207.307018683833, 'max': 326.6190441477655, 'mean': 71.75330447190322}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2352956435005727, 'worst_planarity': 0.2352956435005727}, 'border_touch_fraction': 0.09490359654355664, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.10271728515625,2.0,2.8284271247461903,18,0.0,0.014018434227428603,0.0035,,,,,
sample_00091,False,True,"[320, 320, 320]",uint8,LZW,752537,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.37132461547851564,0.06144329833984375,0.5672320861816407,3,0.6286753845214844,0.02982461292686295,"{'fraction': 0.06144329833984375, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.4193352747024313}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.14916404006409142, 'fragment_fraction': 0.0, 'median_planarity': 0.006046009078091671, 'worst_planarity': 0.015510915163440957}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00225, 'junctions': 9, 'radius': 5}}","{'fraction': 0.5672320861816407, 'thickness': {'median': 154.41502517566093, 'p95': 323.7838785362854, 'max': 394.380526902635, 'mean': 157.31620852321998}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.19317095268196444, 'worst_planarity': 0.19317095268196444}, 'border_touch_fraction': 0.03305525279117554, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.06144329833984375,2.0,4.0,11,0.0,0.015510915163440957,0.00225,,,,,
sample_00092,False,True,"[320, 320, 320]",uint8,LZW,1032553,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6809767150878906,0.051248291015625,0.26777499389648435,3,0.31902328491210935,0.05877313941258428,"{'fraction': 0.051248291015625, 'thickness': {'median': 2.0, 'p95': 3.4641016151377544, 'max': 4.47213595499958, 'mean': 2.3574101433135963}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.2120819101246707, 'fragment_fraction': 0.0, 'median_planarity': 0.01122017419337965, 'worst_planarity': 0.03577139202346361}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0025, 'junctions': 10, 'radius': 5}}","{'fraction': 0.26777499389648435, 'thickness': {'median': 52.64978632435273, 'p95': 187.2858777377515, 'max': 263.12734559524597, 'mean': 67.95323440395609}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.1478691625300875, 'worst_planarity': 0.1478691625300875}, 'border_touch_fraction': 0.07002147484782809, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.051248291015625,2.0,3.4641016151377544,7,0.0,0.03577139202346361,0.0025,,,,,
sample_00093,False,True,"[320, 320, 320]",uint8,LZW,1283657,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.7723553466796875,0.06605352783203125,0.16159112548828125,3,0.2276446533203125,0.08236521142281077,"{'fraction': 0.06605352783203125, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.37489854532242}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.17225086188495695, 'fragment_fraction': 0.0, 'median_planarity': 0.022348058566497662, 'worst_planarity': 0.04090422252327095}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.001, 'junctions': 4, 'radius': 5}}","{'fraction': 0.16159112548828125, 'thickness': {'median': 31.559467676119, 'p95': 140.05713120009278, 'max': 223.90176417348746, 'mean': 46.59183840941844}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.23645631644273854, 'worst_planarity': 0.23645631644273854}, 'border_touch_fraction': 0.11603359988577942, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.06605352783203125,2.0,4.0,8,0.0,0.04090422252327095,0.001,,,,,
sample_00094,False,True,"[320, 320, 320]",uint8,LZW,1002265,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3539727172851562,0.046873809814453125,0.5991534729003907,3,0.6460272827148438,0.029023542041762725,"{'fraction': 0.046873809814453125, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.411388828709634}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.21369487897153638, 'fragment_fraction': 0.0, 'median_planarity': 0.013434761699302359, 'worst_planarity': 0.032977028580673626}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00175, 'junctions': 7, 'radius': 5}}","{'fraction': 0.5991534729003907, 'thickness': {'median': 82.3164625090267, 'p95': 222.28810134597848, 'max': 299.79993328885183, 'mean': 92.45409462758982}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2693187335075181, 'worst_planarity': 0.2693187335075181}, 'border_touch_fraction': 0.03129415224656002, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.046873809814453125,2.0,4.0,5,0.0,0.032977028580673626,0.00175,,,,,
sample_00095,False,True,"[320, 320, 320]",uint8,LZW,746777,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.1950487060546875,0.02761968994140625,0.7773316040039062,3,0.8049512939453125,0.023293334815452642,"{'fraction': 0.02761968994140625, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.4162485678755417}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.3371014825831287, 'fragment_fraction': 0.0, 'median_planarity': 0.011236394499458112, 'worst_planarity': 0.012298447937916181}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00175, 'junctions': 7, 'radius': 5}}","{'fraction': 0.7773316040039062, 'thickness': {'median': 123.96773773849388, 'p95': 323.34532623525376, 'max': 437.9360683935499, 'mean': 144.656516176504}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.31521858239735623, 'worst_planarity': 0.31521858239735623}, 'border_touch_fraction': 0.0241209799053864, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.02761968994140625,2.0,4.0,3,0.0,0.012298447937916181,0.00175,,,,,
sample_00096,False,True,"[320, 320, 320]",uint8,LZW,1116841,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5235882873535156,0.0493148193359375,0.4270968933105469,3,0.47641171264648435,0.039356715005689234,"{'fraction': 0.0493148193359375, 'thickness': {'median': 2.0, 'p95': 3.4641016151377544, 'max': 4.47213595499958, 'mean': 2.353090735147876}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.20116922079175814, 'fragment_fraction': 0.0, 'median_planarity': 0.011742341348976108, 'worst_planarity': 0.05493594156376091}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00425, 'junctions': 17, 'radius': 5}}","{'fraction': 0.4270968933105469, 'thickness': {'median': 100.67770358922576, 'p95': 242.2312944274542, 'max': 327.9329199699231, 'mean': 107.77836148751514}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.19478804558156704, 'worst_planarity': 0.19478804558156704}, 'border_touch_fraction': 0.04390104515784119, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.0493148193359375,2.0,3.4641016151377544,10,0.0,0.05493594156376091,0.00425,,,,,
sample_00097,False,True,"[320, 320, 320]",uint8,LZW,970521,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3596502380371094,0.04236203002929687,0.5979877319335938,3,0.6403497619628906,0.029280872913148043,"{'fraction': 0.04236203002929687, 'thickness': {'median': 2.0, 'p95': 3.4641016151377544, 'max': 4.47213595499958, 'mean': 2.375519479384628}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.27126060517866263, 'fragment_fraction': 0.0, 'median_planarity': 0.03414120628144437, 'worst_planarity': 0.03886794163809173}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.5979877319335938, 'thickness': {'median': 82.60750571225353, 'p95': 247.8874744655486, 'max': 349.8799794215153, 'mean': 99.92003079698185}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.24046883194826255, 'worst_planarity': 0.24046883194826255}, 'border_touch_fraction': 0.03135515830629478, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.04236203002929687,2.0,3.4641016151377544,4,0.0,0.03886794163809173,0.00275,,,,,
sample_00099,False,True,"[320, 320, 320]",uint8,LZW,1244233,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.19371429443359375,0.051890472412109374,0.7543952331542969,3,0.8062857055664062,0.02325478409272845,"{'fraction': 0.051890472412109374, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.0, 'mean': 2.4293700947429393}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.18154764880345012, 'fragment_fraction': 0.0, 'median_planarity': 0.0051510886764295875, 'worst_planarity': 0.013703738212724458}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00225, 'junctions': 9, 'radius': 5}}","{'fraction': 0.7543952331542969, 'thickness': {'median': 47.07440918375928, 'p95': 202.8201173453955, 'max': 283.4642834644252, 'mean': 70.21251396166726}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.29785667910292724, 'worst_planarity': 0.29785667910292724}, 'border_touch_fraction': 0.024854345807040712, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.051890472412109374,2.0,4.0,9,0.0,0.013703738212724458,0.00225,,,,,
